nct_id,brief_title,official_title,phase,overall_status,start_date,primary_completion_date,enrollment,enrollment_type,allocation,lead_sponsor,lead_sponsor_class,collaborators,conditions,n_arms,arm_types,arms_detail,interventions,eligibility,primary_outcomes,brief_summary
NCT03071406,Randomized Study of Nivolumab+Ipilimumab+/- SBRT for Metastatic Merkel Cell Carcinoma,"A Phase 2, Randomized, Multi-institutional Study of Nivolumab and Ipilimumab Versus Nivolumab, Ipilimumab and Stereotactic Body Radiation Therapy for Metastatic Merkel Cell Carcinoma",PHASE2,ACTIVE_NOT_RECRUITING,2017-03-14,2022-04-06,50,ACTUAL,RANDOMIZED,H. Lee Moffitt Cancer Center and Research Institute,OTHER,Bristol-Myers Squibb,Merkel Cell Carcinoma;Skin Cancer,2,ACTIVE_COMPARATOR;ACTIVE_COMPARATOR,"Arm A: Nivolumab + Ipilimumab ::: ACTIVE_COMPARATOR ::: Drug: Nivolumab,Drug: Ipilimumab || Arm B: Nivolumab + Ipilimumab + SBRT ::: ACTIVE_COMPARATOR ::: Drug: Nivolumab,Drug: Ipilimumab,Radiation: Stereotactic Body Radiation Therapy (SBRT)",DRUG:Nivolumab;DRUG:Ipilimumab;RADIATION:Stereotactic Body Radiation Therapy (SBRT),"Inclusion Criteria:  * At least 18 years of age * Eastern Cooperative Oncology Group (ECOG) Performance Status less than 2 * Active disease measurable by CT, MRI or clinical exam. * Prior chemotherapy or immunotherapy will be allowed if new or persistent measurable site(s) of disease are present. * Prior radiation therapy will be allowed if there is active measurable disease burden. * Must be either recurrent, unresectable or Stage IV American Joint Committee on Cancer (AJCC) (7th edition) and have histologically confirmed Merkel cell carcinoma with at least 2 distinct lesions in order to be eligible. * Must have at least 2 distinct lesions as documented by a complete physical examination or imaging studies within 4 weeks prior to randomization. Imaging studies must include a diagnostic CT scan of the involved disease sites and all known sites of resected disease and brain magnetic resonance (MRI) or CT (brain CT allowable if MRI is contraindicated or if there is no known history of resected brain lesions). * Tumor tissue from the core biopsy or resected site of disease must be provided for biomarker analyses.  Exclusion Criteria:  * History of Grade 3 toxicity or use of infliximab with prior immunotherapy * Patients with active brain metastasis. * Active, known, or suspected autoimmune disease. Potential participants with type I diabetes mellitus, residual hypothyroidism due to autoimmune thyroiditis only requiring hormone replacement, skin disorders (such as vitiligo, psoriasis, or alopecia) not requiring systemic treatment are permitted to enroll. * Patients with prior history of non-Merkel cell carcinoma malignancies are excluded except adequately treated basal cell, squamous cell skin cancer, chronic lymphocytic leukemia or other indolent diseases not requiring therapy; adequately treated, with curative intent, cancer from which the patient is currently in complete remission per investigator's judgment; or patients with history of breast cancer and no evidence of disease on hormonal therapy to prevent recurrence and patients with prostate cancer on adjuvant hormonal therapy with undetectable PSA are eligible. * A condition requiring systemic treatment with either corticosteroids (\> 10 mg daily prednisone equivalent) or other immunosuppressive medications within 14 days of randomization. Inhaled or topical steroids are permitted in the absence of active autoimmune disease.",Best Overall Response,"The purpose of this study is to test the effectiveness, safety, and tolerability of the drugs nivolumab plus ipilimumab with or without the addition of stereotactic body radiation therapy (SBRT). Nivolumab is an antibody (a type of human protein) that is being tested to see if it will stimulate the body's immune system to work against tumor cells. This study will test an investigational use of nivolumab."
NCT03212404,Phase 1 Study of CK-301 (Cosibelimab) as a Single Agent in Subjects With Advanced Cancers,"A Phase 1, Open-label, Multicenter, Dose-escalation Study of CK-301 Administered Intravenously as a Single Agent to Subjects With Advanced Cancers",PHASE1,ACTIVE_NOT_RECRUITING,2017-09-20,2021-11-18,272,ACTUAL,NA,"Checkpoint Therapeutics, Inc.",INDUSTRY,Novotech (Australia) Pty Limited,"Lung Neoplasms;Carcinoma, Non-Small-Cell Lung;Carcinoma, Small Cell;Malignant Mesothelioma, Advanced;Head and Neck Cancer;Melanoma;Merkel Cell Carcinoma;Renal Cell Carcinoma;Urothelial Carcinoma;Classical Hodgkin Lymphoma;Cutaneous Squamous Cell Carcinoma;Non Hodgkin Lymphoma;Endometrial Cancer",1,EXPERIMENTAL,CK-301 (cosibelimab) ::: EXPERIMENTAL ::: Drug: CK-301 (cosibelimab),DRUG:CK-301 (cosibelimab),"Inclusion Criteria:  * Signed written informed consent. * Male or female subjects aged greater than or equal to 18 years. * For NSCLC: Histologically or cytologically confirmed diagnosis of unresectable recurrent or metastatic non-small cell lung cancer. * For CRC: Histologically confirmed diagnosis of recurrent or metastatic colorectal cancer assessed as microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR). * For EC: Histologically or cytologically confirmed advanced, recurrent or metastatic endometrial carcinoma. * For cSCC: Histologically confirmed diagnosis of unresectable or metastatic cutaneous squamous cell carcinoma not amenable to local therapy. * For SCLC: Histologically or cytologically confirmed diagnosis of unresectable small cell lung cancer. * For MPM: Histologically or cytologically confirmed diagnosis of unresectable malignant pleural or peritoneal mesothelioma. * For HNSCC: Histologically or cytologically confirmed diagnosis of recurrent or metastatic HNSCC (oral cavity, pharynx, larynx), stage III/IV and not amenable to local therapy with curative intent (surgery or radiation therapy with or without chemotherapy). * For MEL: Histologically confirmed diagnosis of unresectable Stage III or metastatic melanoma not amenable to local therapy (excluding uveal or ocular melanoma). * For MCC: Histologically confirmed diagnosis of metastatic Merkel cell carcinoma not amenable to local therapy. * For RCC: Histologically confirmed diagnosis of renal cell carcinoma (with clear cell component) with advanced or metastatic disease that is not amenable to cure by surgery or other means. * For UC: Histologically or cytologically documented locally advanced or metastatic transitional cell carcinoma of the urothelium (including renal pelvis, ureters, urinary bladder, urethra) not amenable to cure by surgery or other means. * For HL: Histologically confirmed primary diagnosis of classical Hodgkin's lymphoma. * For B-cell NHL: Histologically confirmed diagnosis of non-Hodgkin lymphoma. * Eastern Cooperative Oncology Group (ECOG) performance status of 0 to 1 at trial entry and an estimated life expectancy of at least 3 months * Must have at least one measurable lesion based on RECIST 1.1. * Have provided a formalin fixed tumor tissue sample from a biopsy of a tumor lesion either at the time of or after the diagnosis of metastatic disease has been made AND from a site not previously irradiated. * Adequate hematological, hepatic and renal function as defined in the protocol. * Effective contraception for both male and female subjects if the risk of conception exists. * Other protocol defined inclusion criteria could apply.  Exclusion Criteria:  * Prior therapy with an anti-PD-1, anti-PD-L1, anti-PD-L2, anti-CD137, anti-CTLA-4 antibody, or any other antibody or drug specifically targeting T-cell co-stimulation or immune checkpoint pathways. * Concurrent treatment with a non-permitted drug. * History of severe hypersensitivity reactions to other monoclonal antibodies. * Prior malignancy active within the previous 2 years except for locally curable cancers that have been apparently cured, such as basal or squamous cell skin cancer, superficial bladder cancer or carcinoma in situ of the cervix or breast, or localized prostate cancer. * Chemotherapy, radioactive, biological cancer therapy, or tyrosine kinase inhibitor (TKI) therapy, within four weeks prior to the first dose of study drug, or who has not recovered to NCI CTCAE Grade 1 or better from the AEs due to cancer therapeutics administered more than four weeks earlier. * Significant acute or chronic infections as defined in the protocol. * Active or history of interstitial lung disease (ILD), or has had a history of pneumonitis that has required oral or IV steroids. * Active or suspected autoimmune disease or a documented history of autoimmune disease. * Known current drug or alcohol abuse. * Underlying medical conditions that will make the administration of study drug hazardous or obscure the interpretation of toxicity determination or adverse events. * Use of other investigational therapy within 28 days before study drug administration. * Pregnant or breastfeeding. * Uncontrolled or significant cardiovascular disease. * Psychiatric illness or social situation that would preclude study compliance. * Receipt of live, attenuated vaccine within 28 days prior to the first dose of study drug.",Dose Limiting Toxicity;Number of subjects with Treatment-Emergent Adverse Events according to the National Cancer Institute Common Terminology Criteria for Adverse Events (NCI-CTCAE) Version 4.03 (or most current version);Confirmed Objective Response Rate (ORR) as per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1),"CK-301 (cosibelimab) is a fully human monoclonal antibody of IgG1 subtype that directly binds to Programmed Death-Ligand 1 (PD-L1) and blocks its interactions with the Programmed Death-1 (PD-1) and B7.1 receptors. The primary objectives of this study are to assess the safety, tolerability and efficacy of CK-301 when administered intravenously as a single agent to subjects with selected recurrent or metastatic cancers."
NCT03228667,QUILT-3.055: A Study of Combination Immunotherapies in Patients Who Have Previously Received Treatment With Immune Checkpoint Inhibitors,"QUILT-3.055: A Phase IIb, Multicohort, Open-Label Study of Combination Immunotherapies in Patients Who Have Previously Received Treatment With PD-1/PD-L1 Immune Checkpoint Inhibitors",PHASE2,ACTIVE_NOT_RECRUITING,2018-12-11,2029-08-31,40,ESTIMATED,NON_RANDOMIZED,"ImmunityBio, Inc.",INDUSTRY,,Non-Small Cell Lung Cancer;Small Cell Lung Cancer;Urothelial Carcinoma;Head and Neck Squamous Cell Carcinoma;Merkel Cell Carcinoma;Melanoma;Renal Cell Carcinoma;Gastric Cancer;Cervical Cancer;Hepatocellular Carcinoma;Microsatellite Instability;Mismatch Repair Deficiency;Colorectal Cancer,6,OTHER;OTHER;OTHER;EXPERIMENTAL;EXPERIMENTAL;EXPERIMENTAL,"Cohort 1 ::: OTHER ::: Drug: N-803 + Pembrolizumab,Drug: N-803 + Nivolumab,Drug: N-803 + Atezolizumab,Drug: N-803 + Avelumab,Drug: N-803 + Durvalumab || Cohort 2 ::: OTHER ::: Drug: N-803 + Pembrolizumab,Drug: N-803 + Nivolumab || Cohort 3 ::: OTHER ::: Drug: N-803 + Pembrolizumab,Drug: N-803 + Nivolumab || Cohort 4 ::: EXPERIMENTAL ::: Drug: N-803 + Pembrolizumab,Drug: N-803 + Nivolumab,Drug: N-803 + Atezolizumab,Drug: N-803 + Avelumab,Drug: N-803 + Durvalumab || Cohort 5 ::: EXPERIMENTAL ::: Drug: N-803 + Pembrolizumab + PD-L1 t-haNK,Drug: N-803 + Nivolumab + PD-L1 t-haNK,Drug: N-803 + Atezolizumab + PD-L1 t-haNK,Drug: N-803 + Avelumab + PD-L1 t-haNK,Drug: N-803 + Durvalumab + PD-L1 t-haNK || Cohort 6 ::: EXPERIMENTAL ::: Drug: N-803 + Docetaxel + Pembrolizumab,Drug: N-803 + Docetaxel + Nivolumab",DRUG:N-803 + Pembrolizumab;DRUG:N-803 + Nivolumab;DRUG:N-803 + Atezolizumab;DRUG:N-803 + Avelumab;DRUG:N-803 + Durvalumab;DRUG:N-803 + Pembrolizumab + PD-L1 t-haNK;DRUG:N-803 + Nivolumab + PD-L1 t-haNK;DRUG:N-803 + Atezolizumab + PD-L1 t-haNK;DRUG:N-803 + Avelumab + PD-L1 t-haNK;DRUG:N-803 + Durvalumab + PD-L1 t-haNK;DRUG:N-803 + Docetaxel + Pembrolizumab;DRUG:N-803 + Docetaxel + Nivolumab,"INCLUSION CRITERIA (Cohort 6 only)  1. Age ≥ 18 years old. 2. Able to understand and provide a signed informed consent that fulfills the relevant IRB/IEC guidelines. 3. Pathologically confirmed stage IV NSCLC disease. 4. Have received exactly 1 anti-PD-1 or anti-PD-L1 therapy (either pembrolizumab or nivolumab) for advanced disease (stage IV or recurrent disease, or stage I-III disease in certain circumstances) outlined below. Anti-PD-1 or anti-PD-L1 therapy may have been given alone or in combination with other therapy.     a. For those participants who received neoadjuvant, adjuvant, and/or consolidation anti-PD-1 or anti-PD-L1 therapy for stage     I-III disease:     If they had disease progression within (≤) 365 days from initiation (cycle 1 day 1) of anti-PD-1 or anti-PD-L1 therapy, this counts as the single allowed anti-PD-1 or anti-PD-L1 therapy for advanced disease OR if they had disease progression more than (\>) 365 days from initiation (cycle 1 day 1) of anti-PD-1 or anti-PD-L1 therapy, this is not considered anti-PD-1 or anti-PD-L1 therapy for advanced disease. These participants must have received anti-PD-1 or anti-PD-L1 therapy for stage IV or recurrent disease. 5. Have reported disease progression (in the opinion of the treating physician) more than (\>) 84 days following initiation (cycle 1 day 1) of their most recent anti-PD-1 or anti-PD-L1 therapy (either pembrolizumab or nivolumab). 6. Participants who received anti-PD-1 or anti-PD-L1 therapy for stage IV or recurrent disease, must have had a best response of SD, PR or CR (in the opinion of the treating physician) on the anti- PD-1 or anti-PD-L1 therapy (either nivolumab or pembrolizumab) for stage IV or recurrent disease. 7. Participants with a known sensitizing mutation for which an - approved targeted therapy for NSCLC exists (e.g., EGFR, ALK, ROS1, BRAF, RET, NTRK, KRAS, HER2 and MET sensitizing mutations), must have previously received at least 1 of the approved therapy(s). Prior targeted therapy for participants with targetable alterations is allowed if all other eligibility criteria are also met. 8. ECOG performance status of 0 to 2. 9. Measurable tumor lesions according to RECIST v1.1. 10. Ability to attend required study visits and return for adequate follow-up, as required by this protocol. 11. Agreement to practice effective contraception for female participants of child-bearing potential and non-sterile males. Female participants of child-bearing potential must agree to use effective contraception for up 7 months after completion of therapy, and non-sterile male participants must agree to use a condom for up to 7 months after treatment. Effective contraception includes surgical sterilization (eg, vasectomy, tubal ligation), orals, injectables, 2 forms of barrier methods (eg, condom, diaphragm) used with spermicide, intrauterine devices (IUDs), and hormonal therapy.  EXCLUSION CRITERIA (Cohort 6 only)  1. Systemic autoimmune disease currently requiring treatment (e.g., lupus erythematosus, rheumatoid arthritis, Addison's disease, or autoimmune disease associated with lymphoma). The participant must have been off treatment for 180 days. 2. History of organ transplant requiring immunosuppression; or history of pneumonitis or interstitial lung disease requiring treatment with systemic steroids; or a history of receiving systemic steroid therapy or any other immunosuppressive medication ≤ 3 days prior to study initiation. Daily steroid replacement therapy (eg, prednisone or hydrocortisone) and corticosteroids used to manage AEs are permitted. 3. History of known active hepatitis B or C infection. 4. Active infection requiring antibiotic therapy. 5. History of or active inflammatory bowel disease (e.g., Crohn's disease, ulcerative colitis). 6. Had major surgery within 28 days prior to study enrollment. Participants must have fully recovered from the effects of prior surgery in the opinion of the treating Investigator. 7. Inadequate organ function, evidenced by the following laboratory results:     1. Absolute lymphocyte count \< institutional ULN.    2. Absolute neutrophil count (ANC) \< 1,500 cells/mm3.    3. Platelet count \< 100,000 cells/mm3.    4. Total bilirubin greater than the upper limit of normal (ULN; unless the participant has documented Gilbert's syndrome).    5. Aspartate aminotransferase (AST \[SGOT\]) or ALT (SGPT) \> 1.5 × ULN.    6. Alkaline phosphatase (ALP) levels \> 2.5 × ULN.    7. Hemoglobin \< 9.0 g/dL.    8. Serum creatinine \> 2.0 mg/dL or 177 μmol/L or creatinine clearance \< 40 mL/min (using the Cockcroft-Gault formula below): Female = \[(140 - age in years) × weight in kg × 0.85\] / \[72 × serum creatinine in mg/dL\] Male = \[(140 - age in years) × weight in kg × 1.00\] / \[72 × serum creatinine in mg/dL\] 8. Have any of following:     1. Cirrhosis at a level of Child-Pugh B (or worse);    2. Cirrhosis (any degree) and a history of hepatic encephalopathy; or    3. Clinically meaningful ascites resulting from cirrhosis. Clinically meaningful ascites is defined as ascites from cirrhosis requiring diuretics or paracentesis. 9. Participation in an investigational drug study or history of receiving any investigational treatment within 30 days prior to the start of treatment on this study, except for hormone lowering therapy in participants with hormone-sensitive cancer. 10. Assessed by the Investigator to be unable or unwilling to comply with the requirements of the protocol. 11. Pregnant and nursing women.","ORR, defined as Investigator-assessed CR + PR per RECIST v1.1.;Prolongation of OS with NAI therapy by ALC response, where: - OS is defined as the time from first study drug administration to death resulting from any cause. - ALC response is defined as achievement or maintenance of an on-treatment ALC ≥ 1,000 cells/μ","QUILT-3.055 is a Phase 2b, open-label, multicohort study investigating combination immunotherapies in patients with advanced solid tumors who have previously been treated with PD-1/PD-L1 checkpoint inhibitors. The study aims to evaluate the safety and efficacy of NAI (nogapendekin alfa inbakicept) in combination with other agents like checkpoint inhibitors and cell therapies across various cancer types and treatment settings. The study includes multiple cohorts based on prior therapies and cancer types, with a focus on assessing overall response rate (ORR), overall survival (OS), and other measures of anti-tumor activity and immune response."
NCT03271372,Adjuvant Avelumab in Merkel Cell Cancer,"A Multicenter, Randomized, Double-Blinded, Placebo-Controlled, Phase 3 Trial of Adjuvant Avelumab (Anti-PDL-1 Antibody) in Merkel Cell Carcinoma Patients With Lymph Node Metastases",PHASE3,ACTIVE_NOT_RECRUITING,2017-12-19,2029-01-31,101,ACTUAL,RANDOMIZED,University of Washington,OTHER,EMD Serono,Stage III Merkel Cell Carcinoma AJCC v8;Stage IIIB Merkel Cell Carcinoma AJCC v8;Stage IIIA Merkel Cell Carcinoma AJCC v8,2,EXPERIMENTAL;PLACEBO_COMPARATOR,"Arm I (avelumab) ::: EXPERIMENTAL ::: Drug: Avelumab,Other: Peripheral Blood Collection || Arm II (placebo) ::: PLACEBO_COMPARATOR ::: Other: Peripheral Blood Collection,Other: Placebo",DRUG:Avelumab;OTHER:Peripheral Blood Collection;OTHER:Placebo,"Inclusion Criteria:  * Histologically confirmed MCC metastases in regional lymph node(s)    * Confirmation of the MCC diagnosis in the regional lymph node(s) is mandatory for trial participation   * (NOTE: In-transit metastases without regional nodal involvement could be allowed, but only after written approval of the medical monitor) * Must have completed definitive treatment for primary MCC and regional lymphatic metastases that included surgical removal (with/without adjuvant radiation therapy) or primary radiation therapy as determined by the treating investigator * Aged \>= 18 years. Both men and women, and members of all races and ethnic groups are eligible for this trial. * Estimated life expectancy greater than 3 years * Must start the study treatment no more than 120 days from the start date of definitive therapy (the date of surgical removal of nodal metastases or the date of initiation of definitive radiation therapy, as applicable) * Eastern Co-Operative Group (Eastern Cooperative Oncology Group \[ECOG\]) performance score of 0 or 1 * Absolute neutrophil count (ANC) ≥ 1.5 x 10\^9/L * Platelet count ≥ 100 x 10\^9/L * Hemoglobin ≥ 9 g/dL (may have been transfused) * Total bilirubin level ≤ 1.5 x the upper limit of normal (ULN) range * Aspartate aminotransferase (AST) and alanine aminotransferase (ALT) levels ≤ 2.5 x ULN * Estimated creatinine clearance ≥ 30 mL/min according to the Cockcroft-Gault formula or by 24-hour urine collection for creatinine clearance or according to local institutional standard * Women of childbearing potential must have a negative serum or urine pregnancy test at screening * Both male and female subjects must be willing to use highly effective contraception (that is, methods with a failure rate of less than 1% per year) throughout the study and for at least 30 days after last avelumab treatment administration if the risk of conception exists    \* (NOTE: The effects of the study treatment on the developing human fetus are unknown; thus, women of childbearing potential and men must agree to use highly effective contraception, as stipulated in national or local guidelines. Should a woman become pregnant or suspect she is pregnant while she or her partner is participating in this study, the treating physician should be informed immediately.) * Must have an ability to understand and the willingness to sign a written informed consent document * Must consent to allow the acquisition of existing formalin-fixed paraffin-embedded (FFPE) tumor tissue, either a block or unstained slides, for performance of correlative studies  Exclusion Criteria:  * Clinical or radiologic suspicion of residual MCC at the time of enrollment * Suspicion or known history of distant metastatic MCC, which is not classifiable as local recurrence or regional metastasis * Any prior systemic therapy (e.g. adjuvant, neo-adjuvant or concurrent use of chemotherapy, immunotherapy or an investigational agent) for MCC at any time * Any prior intra-lesional MCC therapy within 180 days from day 1 of study treatment * Residual toxicity from prior therapy grade \> 1 (National Cancer Institute \[NCI\]-Common Terminology Criteria for Adverse Events \[NCI-CTCAE v 5.0\]) that could interfere with study endpoints or put patient safety at risk * Previous malignant disease (other than Merkel cell carcinoma) diagnosed within 3 years from day 1 of study treatment that could interfere with study endpoints or put patient safety at risk    \* (NOTE: Exception will be made for adequately treated basal or squamous cell carcinoma of the skin or carcinoma in situ \[skin, bladder, cervical, colorectal, breast\] or low grade prostatic intraepithelial neoplasia or Grade 1 prostate cancer; any other neoplasm, which is adjudged by the treating investigator to have a low risk of recurrence during the study, could be enrolled only after written approval from the medical monitor) * Use of any systemic immunosuppressive treatments including corticosteroids, cyclosporine, mycophenolate mofetil et cetera, ongoing or within the last 3 months prior to day 1 of treatment    \* (NOTE: Patients on physiologic dose of corticosteroids \[≤ 10 mg/day of prednisone or equivalent\] for long-term hormone-replacement therapy or those requiring short, intermittent courses of corticosteroids for hypersensitivity prophylaxis \[such as for iodinated computed tomography (CT) contrast prophylaxis\] or those using intranasal, inhaled, topical steroids, or local steroid injection \[e.g., intra-articular injection\] can be allowed) * Immunosuppressed status due to known human immunodeficiency virus (HIV) infection, severe uncontrolled diabetes, concurrent hematological malignancy, or other comorbidities * Uncontrolled intercurrent illness including, but not limited to, active serious infection, active hepatitis B or hepatitis C infection, uncontrolled seizure disorder, substance abuse disorder, or psychiatric illness/social situations that would limit compliance with study requirements or would put the patient at increased risk of complications during the study period * Clinically significant (i.e., active) cardiovascular disease: cerebral vascular accident/stroke (\< 6 months prior to enrollment), myocardial infarction (\< 6 months prior to enrollment), unstable angina, congestive heart failure (≥ New York Heart Association Classification Class II), or serious cardiac arrhythmia requiring medication * Active or history of any serious autoimmune disease, prior organ transplantation, including allogeneic stem-cell transplantation or immune-deficiencies that required treatment with systemic immunosuppressive drugs and could flare-up during study treatment    \* (NOTE: Patients with diabetes type I, vitiligo, psoriasis, or hypo- or hyperthyroid diseases not requiring immunosuppressive treatment are eligible) * Other severe acute or chronic medical conditions including immune-mediated colitis, inflammatory bowel disease, pneumonitis, pulmonary fibrosis or psychiatric conditions including recent (within the past year) or active suicidal ideation or behavior; or laboratory abnormalities that may increase the risk associated with study participation or study treatment administration or may interfere with the interpretation of study results and, in the judgment of the investigator, would make the patient inappropriate for entry into this study * Known prior severe hypersensitivity to investigational product or any component in its formulations that could interfere with study endpoints or put patient safety at risk * Pregnant or breast-feeding women",Relapse-free survival,"This randomized phase III trial studies how well avelumab works in treating patients with Merkel cell cancer that has spread to the lymph nodes and have undergone surgery and/or radiation therapy. Immunotherapy with monoclonal antibodies, such as avelumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread."
